130000,131100,131181,13,河北省,11,衡水市,81,冀州市
130000,131100,131182,13,河北省,11,衡水市,82,深州市
130000,131100,,13,河北省,11,衡水市,,
130000,,,13,河北省,,,,
140000,140100,140101,14,山西省,1,太原市,1,市辖区
140000,140100,140105,14,山西省,1,太原市,5,小店区
140000,140100,140106,14,山西省,1,太原市,6,迎泽区
140000,140100,140107,14,山西省,1,太原市,7,杏花岭区
140000,140100,140108,14,山西省,1,太原市,8,尖草坪区
140000,140100,140109,14,山西省,1,太原市,9,万柏林区
140000,140100,140110,14,山西省,1,太原市,10,晋源区
140000,140100,140121,14,山西省,1,太原市,21,清徐县
140000,140100,140122,14,山西省,1,太原市,22,阳曲县
140000,140100,140123,14,山西省,1,太原市,23,娄烦县
140000,140100,140181,14,山西省,1,太原市,81,古交市
140000,140100,,14,山西省,1,太原市,,
140000,140200,140201,14,山西省,2,大同市,1,市辖区
140000,140200,140202,14,山西省,2,大同市,2,城区
140000,140200,140203,14,山西省,2,大同市,3,矿区
140000,140200,140211,14,山西省,2,大同市,11,南郊区
140000,140200,140212,14,山西省,2,大同市,12,新荣区
140000,140200,140221,14,山西省,2,大同市,21,阳高县
140000,140200,140222,14,山西省,2,大同市,22,天镇县
140000,140200,140223,14,山西省,2,大同市,23,广灵县
140000,140200,140224,14,山西省,2,大同市,24,灵丘县
140000,140200,140225,14,山西省,2,大同市,25,浑源县
140000,140200,140226,14,山西省,2,大同市,26,左云县
140000,140200,140227,14,山西省,2,大同市,27,大同县
140000,140200,,14,山西省,2,大同市,,
140000,140300,140301,14,山西省,3,阳泉市,1,市辖区
140000,140300,140302,14,山西省,3,阳泉市,2,城区
140000,140300,140303,14,山西省,3,阳泉市,3,矿区
140000,140300,140311,14,山西省,3,阳泉市,11,郊区
140000,140300,140321,14,山西省,3,阳泉市,21,平定县
140000,140300,140322,14,山西省,3,阳泉市,22,盂县
140000,140300,,14,山西省,3,阳泉市,,
140000,140400,140401,14,山西省,4,长治市,1,市辖区
140000,140400,140402,14,山西省,4,长治市,2,城区
140000,140400,140411,14,山西省,4,长治市,11,郊区
140000,140400,140421,14,山西省,4,长治市,21,长治县
140000,140400,140423,14,山西省,4,长治市,23,襄垣县
140000,140400,140424,14,山西省,4,长治市,24,屯留县
140000,140400,140425,14,山西省,4,长治市,25,平顺县
140000,140400,140426,14,山西省,4,长治市,26,黎城县
140000,140400,140427,14,山西省,4,长治市,27,壶关县
140000,140400,140428,14,山西省,4,长治市,28,长子县
140000,140400,140429,14,山西省,4,长治市,29,武乡县
140000,140400,140430,14,山西省,4,长治市,30,沁县
140000,140400,140431,14,山西省,4,长治市,31,沁源县
140000,140400,140481,14,山西省,4,长治市,81,潞城市
140000,140400,,14,山西省,4,长治市,,
140000,140500,140501,14,山西省,5,晋城市,1,市辖区
140000,140500,140502,14,山西省,5,晋城市,2,城区
140000,140500,140521,14,山西省,5,晋城市,21,沁水县
140000,140500,140522,14,山西省,5,晋城市,22,阳城县
140000,140500,140524,14,山西省,5,晋城市,24,陵川县
140000,140500,140525,14,山西省,5,晋城市,25,泽州县
140000,140500,140581,14,山西省,5,晋城市,81,高平市
140000,140500,,14,山西省,5,晋城市,,
140000,140600,140601,14,山西省,6,朔州市,1,市辖区
140000,140600,140602,14,山西省,6,朔州市,2,朔城区
140000,140600,140603,14,山西省,6,朔州市,3,平鲁区
140000,140600,140621,14,山西省,6,朔州市,21,山阴县
140000,140600,140622,14,山西省,6,朔州市,22,应县
140000,140600,140623,14,山西省,6,朔州市,23,右玉县
140000,140600,140624,14,山西省,6,朔州市,24,怀仁县
140000,140600,,14,山西省,6,朔州市,,
140000,140700,140701,14,山西省,7,晋中市,1,市辖区
140000,140700,140702,14,山西省,7,晋中市,2,榆次区
140000,140700,140721,14,山西省,7,晋中市,21,榆社县
140000,140700,140722,14,山西省,7,晋中市,22,左权县
140000,140700,140723,14,山西省,7,晋中市,23,和顺县
140000,140700,140724,14,山西省,7,晋中市,24,昔阳县
140000,140700,140725,14,山西省,7,晋中市,25,寿阳县
140000,140700,140726,14,山西省,7,晋中市,26,太谷县
140000,140700,140727,14,山西省,7,晋中市,27,祁县
140000,140700,140728,14,山西省,7,晋中市,28,平遥县
140000,140700,140729,14,山西省,7,晋中市,29,灵石县
140000,140700,140781,14,山西省,7,晋中市,81,介休市
140000,140700,,14,山西省,7,晋中市,,
140000,140800,140801,14,山西省,8,运城市,1,市辖区
140000,140800,140802,14,山西省,8,运城市,2,盐湖区
140000,140800,140821,14,山西省,8,运城市,21,临猗县
140000,140800,140822,14,山西省,8,运城市,22,万荣县
140000,140800,140823,14,山西省,8,运城市,23,闻喜县
140000,140800,140824,14,山西省,8,运城市,24,稷山县
140000,140800,140825,14,山西省,8,运城市,25,新绛县
140000,140800,140826,14,山西省,8,运城市,26,绛县
140000,140800,140827,14,山西省,8,运城市,27,垣曲县
140000,140800,140828,14,山西省,8,运城市,28,夏县
140000,140800,140829,14,山西省,8,运城市,29,平陆县
140000,140800,140830,14,山西省,8,运城市,30,芮城县
140000,140800,140881,14,山西省,8,运城市,81,永济市
140000,140800,140882,14,山西省,8,运城市,82,河津市
140000,140800,,14,山西省,8,运城市,,
140000,140900,140901,14,山西省,9,忻州市,1,市辖区
140000,140900,140902,14,山西省,9,忻州市,2,忻府区
140000,140900,140921,14,山西省,9,忻州市,21,定襄县
140000,140900,140922,14,山西省,9,忻州市,22,五台县
140000,140900,140923,14,山西省,9,忻州市,23,代县
140000,140900,140924,14,山西省,9,忻州市,24,繁峙县
140000,140900,140925,14,山西省,9,忻州市,25,宁武县
140000,140900,140926,14,山西省,9,忻州市,26,静乐县
140000,140900,140927,14,山西省,9,忻州市,27,神池县
140000,140900,140928,14,山西省,9,忻州市,28,五寨县
140000,140900,140929,14,山西省,9,忻州市,29,岢岚县
140000,140900,140930,14,山西省,9,忻州市,30,河曲县
140000,140900,140931,14,山西省,9,忻州市,31,保德县
140000,140900,140932,14,山西省,9,忻州市,32,偏关县
140000,140900,140981,14,山西省,9,忻州市,81,原平市
140000,140900,,14,山西省,9,忻州市,,
140000,141000,141001,14,山西省,10,临汾市,1,市辖区
140000,141000,141002,14,山西省,10,临汾市,2,尧都区
140000,141000,141021,14,山西省,10,临汾市,21,曲沃县
140000,141000,141022,14,山西省,10,临汾市,22,翼城县
140000,141000,141023,14,山西省,10,临汾市,23,襄汾县
140000,141000,141024,14,山西省,10,临汾市,24,洪洞县
140000,141000,141025,14,山西省,10,临汾市,25,古县
140000,141000,141026,14,山西省,10,临汾市,26,安泽县
140000,141000,141027,14,山西省,10,临汾市,27,浮山县
140000,141000,141028,14,山西省,10,临汾市,28,吉县
140000,141000,141029,14,山西省,10,临汾市,29,乡宁县
140000,141000,141030,14,山西省,10,临汾市,30,大宁县
140000,141000,141031,14,山西省,10,临汾市,31,隰县
140000,141000,141032,14,山西省,10,临汾市,32,永和县
140000,141000,141033,14,山西省,10,临汾市,33,蒲县
140000,141000,141034,14,山西省,10,临汾市,34,汾西县
140000,141000,141081,14,山西省,10,临汾市,81,侯马市
140000,141000,141082,14,山西省,10,临汾市,82,霍州市
140000,141000,,14,山西省,10,临汾市,,
140000,141100,141101,14,山西省,11,吕梁市,1,市辖区
140000,141100,141102,14,山西省,11,吕梁市,2,离石区
140000,141100,141121,14,山西省,11,吕梁市,21,文水县
140000,141100,141122,14,山西省,11,吕梁市,22,交城县
140000,141100,141123,14,山西省,11,吕梁市,23,兴县
140000,141100,141124,14,山西省,11,吕梁市,24,临县
140000,141100,141125,14,山西省,11,吕梁市,25,柳林县
140000,141100,141126,14,山西省,11,吕梁市,26,石楼县
140000,141100,141127,14,山西省,11,吕梁市,27,岚县
140000,141100,141128,14,山西省,11,吕梁市,28,方山县
140000,141100,141129,14,山西省,11,吕梁市,29,中阳县
140000,141100,141130,14,山西省,11,吕梁市,30,交口县
140000,141100,141181,14,山西省,11,吕梁市,81,孝义市
140000,141100,141182,14,山西省,11,吕梁市,82,汾阳市
140000,141100,,14,山西省,11,吕梁市,,
140000,,,14,山西省,,,,
150000,150100,150101,15,内蒙古自治区,1,呼和浩特市,1,市辖区
150000,150100,150102,15,内蒙古自治区,1,呼和浩特市,2,新城区
150000,150100,150103,15,内蒙古自治区,1,呼和浩特市,3,回民区
150000,150100,150104,15,内蒙古自治区,1,呼和浩特市,4,玉泉区
150000,150100,150105,15,内蒙古自治区,1,呼和浩特市,5,赛罕区
150000,150100,150121,15,内蒙古自治区,1,呼和浩特市,21,土默特左旗
150000,150100,150122,15,内蒙古自治区,1,呼和浩特市,22,托克托县
150000,150100,150123,15,内蒙古自治区,1,呼和浩特市,23,和林格尔县
150000,150100,150124,15,内蒙古自治区,1,呼和浩特市,24,清水河县
150000,150100,150125,15,内蒙古自治区,1,呼和浩特市,25,武川县
150000,150100,,15,内蒙古自治区,1,呼和浩特市,,
150000,150200,150201,15,内蒙古自治区,2,包头市,1,市辖区
150000,150200,150202,15,内蒙古自治区,2,包头市,2,东河区
150000,150200,150203,15,内蒙古自治区,2,包头市,3,昆都仑区
150000,150200,150204,15,内蒙古自治区,2,包头市,4,青山区
150000,150200,150205,15,内蒙古自治区,2,包头市,5,石拐区
150000,150200,150206,15,内蒙古自治区,2,包头市,6,白云鄂博矿区
150000,150200,150207,15,内蒙古自治区,2,包头市,7,九原区
150000,150200,150221,15,内蒙古自治区,2,包头市,21,土默特右旗
150000,150200,150222,15,内蒙古自治区,2,包头市,22,固阳县
150000,150200,150223,15,内蒙古自治区,2,包头市,23,达尔罕茂明安联合旗
150000,150200,,15,内蒙古自治区,2,包头市,,
150000,150300,150301,15,内蒙古自治区,3,乌海市,1,市辖区
150000,150300,150302,15,内蒙古自治区,3,乌海市,2,海勃湾区
150000,150300,150303,15,内蒙古自治区,3,乌海市,3,海南区
150000,150300,150304,15,内蒙古自治区,3,乌海市,4,乌达区
150000,150300,,15,内蒙古自治区,3,乌海市,,
150000,150400,150401,15,内蒙古自治区,4,赤峰市,1,市辖区
150000,150400,150402,15,内蒙古自治区,4,赤峰市,2,红山区
150000,150400,150403,15,内蒙古自治区,4,赤峰市,3,元宝山区
150000,150400,150404,15,内蒙古自治区,4,赤峰市,4,松山区
150000,150400,150421,15,内蒙古自治区,4,赤峰市,21,阿鲁科尔沁旗
150000,150400,150422,15,内蒙古自治区,4,赤峰市,22,巴林左旗
150000,150400,150423,15,内蒙古自治区,4,赤峰市,23,巴林右旗
150000,150400,150424,15,内蒙古自治区,4,赤峰市,24,林西县
150000,150400,150425,15,内蒙古自治区,4,赤峰市,25,克什克腾旗
150000,150400,150426,15,内蒙古自治区,4,赤峰市,26,翁牛特旗
150000,150400,150428,15,内蒙古自治区,4,赤峰市,28,喀喇沁旗
150000,150400,150429,15,内蒙古自治区,4,赤峰市,29,宁城县
150000,150400,150430,15,内蒙古自治区,4,赤峰市,30,敖汉旗
150000,150400,,15,内蒙古自治区,4,赤峰市,,
150000,150500,150501,15,内蒙古自治区,5,通辽市,1,市辖区
150000,150500,150502,15,内蒙古自治区,5,通辽市,2,科尔沁区
150000,150500,150521,15,内蒙古自治区,5,通辽市,21,科尔沁左翼中旗
150000,150500,150522,15,内蒙古自治区,5,通辽市,22,科尔沁左翼后旗
150000,150500,150523,15,内蒙古自治区,5,通辽市,23,开鲁县
150000,150500,150524,15,内蒙古自治区,5,通辽市,24,库伦旗
150000,150500,150525,15,内蒙古自治区,5,通辽市,25,奈曼旗
150000,150500,150526,15,内蒙古自治区,5,通辽市,26,扎鲁特旗
150000,150500,150581,15,内蒙古自治区,5,通辽市,81,霍林郭勒市
150000,150500,,15,内蒙古自治区,5,通辽市,,
150000,150600,150601,15,内蒙古自治区,6,鄂尔多斯市,1,市辖区
150000,150600,150602,15,内蒙古自治区,6,鄂尔多斯市,2,东胜区
150000,150600,150621,15,内蒙古自治区,6,鄂尔多斯市,21,达拉特旗
150000,150600,150622,15,内蒙古自治区,6,鄂尔多斯市,22,准格尔旗
150000,150600,150623,15,内蒙古自治区,6,鄂尔多斯市,23,鄂托克前旗
150000,150600,150624,15,内蒙古自治区,6,鄂尔多斯市,24,鄂托克旗
150000,150600,150625,15,内蒙古自治区,6,鄂尔多斯市,25,杭锦旗
150000,150600,150626,15,内蒙古自治区,6,鄂尔多斯市,26,乌审旗
150000,150600,150627,15,内蒙古自治区,6,鄂尔多斯市,27,伊金霍洛旗
150000,150600,,15,内蒙古自治区,6,鄂尔多斯市,,
150000,150700,150701,15,内蒙古自治区,7,呼伦贝尔市,1,市辖区
150000,150700,150702,15,内蒙古自治区,7,呼伦贝尔市,2,海拉尔区
150000,150700,150703,15,内蒙古自治区,7,呼伦贝尔市,3,扎赉诺尔区
150000,150700,150721,15,内蒙古自治区,7,呼伦贝尔市,21,阿荣旗
150000,150700,150722,15,内蒙古自治区,7,呼伦贝尔市,22,莫力达瓦达斡尔族自治旗
150000,150700,150723,15,内蒙古自治区,7,呼伦贝尔市,23,鄂伦春自治旗
150000,150700,150724,15,内蒙古自治区,7,呼伦贝尔市,24,鄂温克族自治旗
150000,150700,150725,15,内蒙古自治区,7,呼伦贝尔市,25,陈巴尔虎旗
150000,150700,150726,15,内蒙古自治区,7,呼伦贝尔市,26,新巴尔虎左旗
150000,150700,150727,15,内蒙古自治区,7,呼伦贝尔市,27,新巴尔虎右旗
150000,150700,150781,15,内蒙古自治区,7,呼伦贝尔市,81,满洲里市
150000,150700,150782,15,内蒙古自治区,7,呼伦贝尔市,82,牙克石市
150000,150700,150783,15,内蒙古自治区,7,呼伦贝尔市,83,扎兰屯市
150000,150700,150784,15,内蒙古自治区,7,呼伦贝尔市,84,额尔古纳市
150000,150700,150785,15,内蒙古自治区,7,呼伦贝尔市,85,根河市
150000,150700,,15,内蒙古自治区,7,呼伦贝尔市,,
150000,150800,150801,15,内蒙古自治区,8,巴彦淖尔市,1,市辖区
150000,150800,150802,15,内蒙古自治区,8,巴彦淖尔市,2,临河区
150000,150800,150821,15,内蒙古自治区,8,巴彦淖尔市,21,五原县
150000,150800,150822,15,内蒙古自治区,8,巴彦淖尔市,22,磴口县
150000,150800,150823,15,内蒙古自治区,8,巴彦淖尔市,23,乌拉特前旗
150000,150800,150824,15,内蒙古自治区,8,巴彦淖尔市,24,乌拉特中旗
150000,150800,150825,15,内蒙古自治区,8,巴彦淖尔市,25,乌拉特后旗
150000,150800,150826,15,内蒙古自治区,8,巴彦淖尔市,26,杭锦后旗
150000,150800,,15,内蒙古自治区,8,巴彦淖尔市,,
150000,150900,150901,15,内蒙古自治区,9,乌兰察布市,1,市辖区
150000,150900,150902,15,内蒙古自治区,9,乌兰察布市,2,集宁区
150000,150900,150921,15,内蒙古自治区,9,乌兰察布市,21,卓资县
150000,150900,150922,15,内蒙古自治区,9,乌兰察布市,22,化德县
150000,150900,150923,15,内蒙古自治区,9,乌兰察布市,23,商都县
